CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,average_monthly_charges,customer_lifetime_value
844,26,Female,One year,113.1,6752.66,Yes,Fiber optic,13,No,Cash,No,519.4353846153846,1470.3
845,63,Male,Two year,104.14,4788.54,Yes,DSL,5,Yes,UPI,No,957.708,520.7
846,18,Male,Two year,84.74,3337.78,Yes,DSL,40,Yes,Debit card,No,83.4445,3389.6
847,68,Female,One year,54.15,3984.33,Yes,No,19,No,Credit card,No,209.7015789473684,1028.85
848,62,Female,Two year,97.96,6993.64,Yes,No,4,No,UPI,No,1748.41,391.84
849,30,Female,Month-to-month,77.52,2481.05,Yes,No,59,Yes,Credit card,No,42.05169491525424,4573.679999999999
850,21,Male,Two year,118.53,1358.17,No,No,18,Yes,Cash,No,75.4538888888889,2133.54
851,18,Male,Month-to-month,44.75,1212.47,Yes,Fiber optic,24,Yes,Debit card,No,50.51958333333334,1074.0
852,66,Female,One year,27.97,6633.26,Yes,No,31,No,Internet Banking,Yes,213.97612903225806,867.0699999999999
853,57,Male,Two year,26.99,6115.74,No,No,58,No,Debit card,No,105.44379310344827,1565.4199999999998
854,49,Female,One year,84.0,4031.4,No,Fiber optic,28,No,Internet Banking,Yes,143.97857142857143,2352.0
855,51,Female,One year,113.93,2271.48,No,DSL,9,Yes,Internet Banking,No,252.38666666666666,1025.3700000000001
856,45,Male,One year,20.19,5453.14,No,No,45,Yes,Debit card,Yes,121.1808888888889,908.5500000000001
857,48,Female,One year,92.58,403.62,No,DSL,49,No,Internet Banking,No,8.237142857142857,4536.42
858,25,Female,One year,85.71,4589.0,Yes,No,2,No,Credit card,No,2294.5,171.42
859,56,Female,Two year,93.23,3247.56,Yes,DSL,6,No,Cash,No,541.26,559.38
860,43,Male,Month-to-month,55.54,7825.09,Yes,No,29,Yes,UPI,No,269.8306896551724,1610.66
861,51,Female,Two year,102.05,4109.73,No,DSL,26,No,Internet Banking,No,158.06653846153844,2653.2999999999997
862,20,Female,Two year,24.47,4462.92,Yes,DSL,28,No,Internet Banking,No,159.39000000000001,685.16
863,67,Female,Two year,95.54,5727.67,Yes,No,7,No,Debit card,No,818.2385714285714,668.7800000000001
864,29,Female,Two year,46.71,3927.85,No,DSL,34,Yes,Credit card,Yes,115.52499999999999,1588.14
865,18,Female,Month-to-month,67.68,1874.09,No,No,56,No,UPI,No,33.465892857142855,3790.0800000000004
866,61,Female,Two year,102.26,4344.49,Yes,No,10,Yes,Internet Banking,No,434.44899999999996,1022.6
867,22,Female,One year,47.14,7559.72,No,Fiber optic,57,Yes,Credit card,No,132.62666666666667,2686.98
868,47,Male,Two year,38.52,3338.3,Yes,No,47,Yes,UPI,No,71.02765957446809,1810.44
869,47,Male,Two year,88.13,5469.16,No,No,27,No,Debit card,Yes,202.56148148148148,2379.5099999999998
870,34,Female,Month-to-month,73.34,7826.47,Yes,No,39,Yes,Internet Banking,No,200.67871794871795,2860.26
871,65,Male,Month-to-month,71.44,6656.39,Yes,No,22,No,Debit card,No,302.5631818181818,1571.6799999999998
872,64,Male,One year,45.68,5306.37,Yes,Fiber optic,19,Yes,Debit card,No,279.28263157894736,867.92
873,40,Female,Two year,23.49,5914.37,No,Fiber optic,9,Yes,Internet Banking,No,657.1522222222222,211.41
874,32,Male,Two year,61.03,7498.22,No,Fiber optic,19,Yes,Credit card,Yes,394.6431578947369,1159.57
875,54,Female,Two year,30.66,7682.04,No,Fiber optic,2,No,Credit card,No,3841.02,61.32
876,38,Female,One year,110.6,7754.85,No,DSL,61,No,Debit card,No,127.12868852459017,6746.599999999999
877,31,Female,Month-to-month,24.13,5042.57,Yes,No,59,No,Debit card,Yes,85.46728813559322,1423.6699999999998
878,19,Female,One year,63.17,3139.22,Yes,Fiber optic,70,No,Cash,Yes,44.846,4421.900000000001
879,28,Female,Two year,25.22,1151.91,Yes,No,71,Yes,UPI,No,16.224084507042253,1790.62
880,68,Male,Month-to-month,29.55,3145.83,Yes,Fiber optic,70,Yes,Debit card,No,44.94042857142857,2068.5
881,56,Female,Month-to-month,85.89,7549.35,No,No,33,Yes,Debit card,No,228.76818181818183,2834.37
882,55,Male,One year,84.71,7129.4,No,DSL,65,Yes,UPI,No,109.68307692307691,5506.15
883,51,Female,Month-to-month,23.31,4236.91,No,Fiber optic,25,Yes,Internet Banking,No,169.47639999999998,582.75
884,55,Female,Month-to-month,20.11,4342.36,No,DSL,70,No,Credit card,No,62.03371428571428,1407.7
885,67,Female,Two year,27.88,2540.47,Yes,DSL,28,Yes,Internet Banking,No,90.73107142857143,780.64
886,51,Male,Two year,96.3,3690.61,No,No,18,No,UPI,No,205.0338888888889,1733.3999999999999
887,35,Female,Month-to-month,78.46,5744.14,No,Fiber optic,63,No,UPI,No,91.17682539682541,4942.98
888,47,Female,Month-to-month,23.81,3279.2,No,DSL,49,No,Cash,No,66.92244897959183,1166.6899999999998
889,32,Female,One year,68.81,1585.07,Yes,No,66,Yes,Cash,No,24.01621212121212,4541.46
890,44,Female,One year,91.2,4372.79,Yes,No,40,No,Credit card,No,109.31975,3648.0
891,68,Male,Month-to-month,106.9,1880.16,Yes,No,66,No,Debit card,No,28.487272727272728,7055.400000000001
892,51,Female,Two year,113.4,7796.87,No,DSL,4,No,UPI,Yes,1949.2175,453.6
893,69,Male,Month-to-month,52.74,3183.69,Yes,No,34,No,Cash,No,93.63794117647059,1793.16
894,55,Female,Month-to-month,33.58,7286.35,Yes,No,5,Yes,Internet Banking,Yes,1457.27,167.89999999999998
895,50,Male,Two year,43.69,1881.88,Yes,No,22,Yes,Cash,No,85.54,961.18
896,41,Male,Two year,97.62,1594.75,Yes,DSL,20,Yes,Internet Banking,No,79.7375,1952.4
897,32,Female,One year,117.15,4973.52,Yes,No,47,No,Cash,Yes,105.81957446808512,5506.05
898,47,Female,One year,66.64,6257.09,Yes,DSL,34,No,Internet Banking,No,184.0320588235294,2265.76
899,59,Male,One year,50.54,4577.44,No,No,44,Yes,Cash,No,104.03272727272726,2223.7599999999998
900,68,Female,One year,62.92,1915.39,No,DSL,6,Yes,Cash,No,319.2316666666667,377.52
901,34,Female,Two year,50.48,399.37,Yes,DSL,56,No,Credit card,No,7.131607142857143,2826.8799999999997
902,22,Female,Month-to-month,45.65,4984.48,No,Fiber optic,29,No,Debit card,No,171.87862068965515,1323.85
903,46,Male,One year,79.38,1135.19,Yes,Fiber optic,53,Yes,UPI,No,21.41867924528302,4207.139999999999
904,21,Female,One year,21.57,2811.09,No,Fiber optic,1,Yes,Debit card,No,2811.09,21.57
905,27,Female,Two year,45.96,5438.7,Yes,DSL,59,No,Credit card,No,92.18135593220339,2711.64
906,34,Female,Two year,86.14,874.39,No,No,48,Yes,Internet Banking,No,18.216458333333332,4134.72
907,27,Male,Month-to-month,23.21,1105.29,Yes,No,7,Yes,Debit card,No,157.89857142857142,162.47
908,34,Female,Month-to-month,28.32,587.16,Yes,DSL,32,No,UPI,No,18.34875,906.24
909,37,Male,Two year,49.34,7969.03,No,No,61,Yes,UPI,No,130.63983606557377,3009.7400000000002
910,41,Female,One year,107.78,3157.91,Yes,DSL,57,Yes,Internet Banking,Yes,55.4019298245614,6143.46
911,22,Male,One year,96.49,7255.78,No,No,51,No,UPI,No,142.27019607843135,4920.99
912,51,Female,One year,22.22,2419.33,Yes,DSL,19,Yes,Credit card,Yes,127.33315789473684,422.17999999999995
913,23,Female,Month-to-month,70.17,6050.3,Yes,Fiber optic,27,No,Debit card,Yes,224.0851851851852,1894.5900000000001
914,19,Male,One year,47.47,1830.63,Yes,Fiber optic,63,Yes,UPI,Yes,29.05761904761905,2990.61
915,30,Male,One year,84.86,4036.77,Yes,No,60,Yes,Debit card,No,67.2795,5091.6
916,60,Male,Two year,92.16,6614.46,No,No,61,No,Cash,Yes,108.43377049180327,5621.76
917,60,Female,One year,106.29,6549.04,No,No,61,Yes,Debit card,No,107.36131147540983,6483.6900000000005
918,65,Female,Two year,67.54,6374.82,No,No,45,Yes,Internet Banking,No,141.66266666666667,3039.3
919,28,Female,One year,119.45,6607.5,No,Fiber optic,21,No,Credit card,No,314.64285714285717,2508.4500000000003
920,68,Female,Month-to-month,118.0,1770.63,No,Fiber optic,44,No,UPI,No,40.24159090909091,5192.0
921,64,Male,One year,108.22,3909.51,Yes,DSL,1,Yes,Credit card,No,3909.51,108.22
922,40,Female,One year,77.49,3930.48,Yes,No,44,Yes,Debit card,No,89.32909090909091,3409.56
923,33,Female,Two year,59.8,7134.97,No,Fiber optic,62,Yes,UPI,No,115.08016129032258,3707.6
924,48,Female,Two year,56.44,2445.45,Yes,DSL,61,No,Credit card,No,40.08934426229508,3442.8399999999997
925,28,Female,Two year,21.21,7458.82,No,DSL,50,Yes,Internet Banking,No,149.1764,1060.5
926,33,Female,One year,44.92,3661.29,Yes,DSL,41,Yes,Cash,Yes,89.29975609756097,1841.72
927,25,Female,One year,91.88,5391.32,No,Fiber optic,33,No,Cash,No,163.37333333333333,3032.04
928,21,Female,Month-to-month,80.36,2224.18,Yes,DSL,12,No,Internet Banking,No,185.34833333333333,964.3199999999999
929,57,Male,One year,111.64,3341.36,Yes,No,2,No,Cash,No,1670.68,223.28
930,21,Female,Month-to-month,25.0,5707.43,No,DSL,21,No,Internet Banking,No,271.78238095238095,525.0
931,42,Female,Two year,35.53,,Yes,DSL,14,Yes,Debit card,No,296.4785714285714,497.42
932,20,Female,Two year,98.92,7452.59,No,Fiber optic,34,Yes,Internet Banking,No,219.19382352941176,3363.28
933,49,Female,Two year,55.85,5923.29,Yes,DSL,64,Yes,Cash,Yes,92.55140625,3574.4
934,20,Male,Month-to-month,31.83,4558.78,No,Fiber optic,23,No,Debit card,No,198.20782608695652,732.0899999999999
935,44,Male,One year,119.65,7104.69,Yes,Fiber optic,50,Yes,Internet Banking,No,142.0938,5982.5
936,46,Male,Two year,98.73,5357.9,No,No,14,Yes,Internet Banking,Yes,382.70714285714286,1382.22
937,49,Male,One year,60.87,5213.83,Yes,DSL,46,Yes,Debit card,Yes,113.34413043478261,2800.02
938,67,Male,One year,102.33,2046.33,Yes,No,5,No,UPI,No,409.26599999999996,511.65
939,68,Male,Two year,88.06,3219.37,No,No,66,Yes,Cash,No,48.77833333333333,5811.96
940,36,Female,Month-to-month,99.0,5498.1,No,DSL,22,Yes,UPI,No,249.91363636363639,2178.0
941,38,Male,One year,101.52,7145.15,No,DSL,70,No,Debit card,No,102.07357142857143,7106.4
942,22,Male,Two year,28.47,2592.83,No,Fiber optic,2,Yes,Debit card,No,1296.415,56.94
943,35,Female,One year,82.3,1802.34,Yes,DSL,29,No,Credit card,Yes,62.14965517241379,2386.7
944,45,Male,One year,20.68,,Yes,Fiber optic,61,No,Credit card,No,78.52786885245901,1261.48
945,59,Female,One year,24.35,630.86,Yes,No,71,Yes,Debit card,No,8.885352112676056,1728.8500000000001
946,39,Female,One year,110.4,5744.88,Yes,No,16,No,Credit card,No,359.055,1766.4
947,38,Male,One year,72.76,5654.79,Yes,Fiber optic,64,No,Internet Banking,No,88.35609375,4656.64
948,23,Female,Month-to-month,93.59,2904.23,No,DSL,14,No,UPI,Yes,207.445,1310.26
949,18,Male,Month-to-month,103.85,7152.15,No,DSL,43,Yes,Debit card,No,166.32906976744187,4465.55
950,22,Male,Two year,114.96,4067.23,No,Fiber optic,43,No,Internet Banking,No,94.58674418604652,4943.28
951,58,Female,Month-to-month,106.94,5201.54,No,No,70,Yes,Cash,No,74.30771428571428,7485.8
952,29,Female,Month-to-month,68.33,1755.67,No,Fiber optic,55,Yes,Cash,Yes,31.92127272727273,3758.15
953,43,Male,Month-to-month,53.6,3396.99,Yes,DSL,31,No,Credit card,No,109.58032258064516,1661.6000000000001
954,63,Female,One year,35.45,6913.1,Yes,DSL,40,No,Credit card,No,172.82750000000001,1418.0
955,51,Female,One year,60.03,1782.22,No,Fiber optic,27,Yes,Internet Banking,No,66.00814814814815,1620.81
956,66,Male,Two year,56.65,3185.54,No,DSL,52,No,Cash,No,61.260384615384616,2945.7999999999997
957,31,Male,Two year,75.96,2612.8,No,No,7,Yes,Debit card,Yes,373.25714285714287,531.7199999999999
958,43,Female,Two year,86.55,1293.77,Yes,Fiber optic,46,Yes,UPI,No,28.125434782608696,3981.2999999999997
959,62,Male,One year,117.83,2388.77,No,No,33,No,Credit card,No,72.3869696969697,3888.39
960,44,Male,Month-to-month,92.84,1938.9,No,No,8,No,Internet Banking,No,242.3625,742.72
961,26,Male,Month-to-month,84.37,7396.39,No,Fiber optic,5,No,Credit card,No,1479.278,421.85
962,43,Male,One year,53.51,5954.52,Yes,Fiber optic,61,No,Internet Banking,Yes,97.61508196721311,3264.1099999999997
963,64,Male,Two year,23.45,2597.2,No,DSL,60,No,Cash,Yes,43.28666666666666,1407.0
964,39,Male,Two year,48.81,6130.38,Yes,DSL,24,No,Credit card,No,255.4325,1171.44
965,64,Male,Two year,96.84,274.91,No,Fiber optic,7,No,Internet Banking,Yes,39.27285714285715,677.88
966,47,Female,One year,40.53,4259.55,No,Fiber optic,61,No,Internet Banking,Yes,69.82868852459016,2472.33
967,60,Male,Two year,91.22,2077.64,Yes,DSL,36,No,Credit card,No,57.712222222222216,3283.92
968,65,Female,Two year,77.98,1003.14,Yes,DSL,27,No,UPI,No,37.153333333333336,2105.46
969,34,Female,One year,37.19,7081.69,No,DSL,29,Yes,Debit card,No,244.1962068965517,1078.51
970,43,Female,Month-to-month,46.16,1674.79,No,Fiber optic,20,No,Cash,No,83.73949999999999,923.1999999999999
971,53,Male,One year,69.63,6596.89,Yes,Fiber optic,70,No,Credit card,No,94.24128571428572,4874.099999999999
972,18,Male,One year,61.84,3364.46,Yes,DSL,3,No,Credit card,Yes,1121.4866666666667,185.52
973,25,Female,One year,97.86,212.9,No,No,39,Yes,UPI,No,5.458974358974359,3816.54
974,66,Male,One year,93.44,5887.01,Yes,No,45,No,Cash,Yes,130.82244444444444,4204.8
975,52,Female,Month-to-month,77.46,4811.24,Yes,DSL,68,No,Credit card,No,70.7535294117647,5267.28
976,69,Male,Two year,102.23,2818.96,No,Fiber optic,31,No,UPI,No,90.9341935483871,3169.13
977,32,Male,One year,76.27,2324.21,No,Fiber optic,38,No,Debit card,No,61.16342105263158,2898.2599999999998
978,64,Female,Month-to-month,116.44,682.16,No,No,6,No,Internet Banking,No,113.69333333333333,698.64
979,39,Female,Two year,41.72,7537.26,Yes,DSL,8,Yes,Debit card,No,942.1575,333.76
980,31,Female,Two year,91.41,4002.48,No,No,28,No,Debit card,Yes,142.94571428571427,2559.48
981,43,Male,Two year,56.99,775.64,No,No,15,No,Debit card,No,51.70933333333333,854.85
982,45,Female,One year,47.9,6962.57,Yes,DSL,8,Yes,Debit card,No,870.32125,383.2
983,40,Male,One year,38.04,2302.78,No,No,54,Yes,Internet Banking,No,42.64407407407408,2054.16
984,31,Male,Two year,75.25,1708.46,Yes,Fiber optic,6,Yes,Cash,No,284.74333333333334,451.5
985,41,Male,Two year,41.55,2319.41,Yes,No,29,No,Cash,No,79.97965517241379,1204.9499999999998
986,19,Female,Two year,40.04,4560.11,No,DSL,34,No,UPI,No,134.12088235294118,1361.36
987,62,Female,Two year,119.05,685.05,No,Fiber optic,7,Yes,UPI,No,97.86428571428571,833.35
988,43,Female,Two year,100.17,3905.88,Yes,Fiber optic,40,No,Credit card,No,97.647,4006.8
989,31,Male,Two year,94.83,7176.37,No,No,13,No,Debit card,No,552.0284615384616,1232.79
990,68,Male,Month-to-month,99.41,1586.56,Yes,Fiber optic,62,No,Debit card,No,25.58967741935484,6163.42
991,24,Female,Two year,116.89,,Yes,DSL,65,No,Internet Banking,No,41.790615384615386,7597.85
992,20,Male,One year,77.33,3229.36,No,No,41,No,Debit card,Yes,78.76487804878049,3170.5299999999997
993,64,Male,One year,42.02,4731.14,No,Fiber optic,42,Yes,Internet Banking,No,112.64619047619048,1764.8400000000001
994,40,Female,One year,106.22,7362.11,Yes,DSL,66,Yes,Credit card,No,111.54712121212121,7010.5199999999995
995,63,Female,Two year,94.27,3216.86,Yes,No,11,Yes,UPI,No,292.4418181818182,1036.97
996,60,Female,One year,61.43,646.31,No,DSL,50,No,UPI,No,12.9262,3071.5
997,64,Male,Month-to-month,67.36,2848.81,Yes,Fiber optic,71,Yes,Credit card,No,40.124084507042255,4782.56
998,62,Male,Two year,61.13,1601.67,Yes,No,35,No,Credit card,Yes,45.762,2139.55
999,35,Male,One year,112.99,5249.02,Yes,No,20,Yes,Debit card,No,262.451,2259.7999999999997
1000,55,Male,Month-to-month,54.35,331.17,No,Fiber optic,28,Yes,UPI,No,11.8275,1521.8
1001,52,Male,Month-to-month,116.35,2406.25,Yes,DSL,37,Yes,Cash,No,65.03378378378379,4304.95
1002,68,Female,One year,111.03,4406.87,Yes,Fiber optic,3,Yes,Credit card,No,1468.9566666666667,333.09000000000003
1003,32,Male,Month-to-month,83.05,2290.94,No,No,59,No,UPI,Yes,38.82949152542373,4899.95
1004,42,Male,One year,77.98,4452.86,Yes,No,27,Yes,UPI,No,164.92074074074074,2105.46
1005,54,Male,Month-to-month,57.01,1006.23,Yes,Fiber optic,32,Yes,Internet Banking,No,31.4446875,1824.32
1006,45,Female,Two year,21.83,7548.16,No,DSL,48,Yes,UPI,No,157.25333333333333,1047.84
1007,27,Female,Two year,32.76,2398.16,No,Fiber optic,46,No,Credit card,No,52.13391304347826,1506.9599999999998
1008,56,Female,Two year,95.42,7391.71,No,DSL,47,Yes,Debit card,No,157.2704255319149,4484.74
1009,34,Male,Two year,67.15,2674.1,No,DSL,40,Yes,UPI,Yes,66.85249999999999,2686.0
1010,56,Female,Two year,34.98,6276.54,No,No,3,Yes,Cash,No,2092.18,104.94
1011,39,Female,One year,46.4,2044.88,Yes,DSL,29,Yes,Credit card,No,70.51310344827587,1345.6
1012,43,Female,Two year,114.78,5391.17,Yes,No,58,Yes,Debit card,No,92.95120689655172,6657.24
1013,61,Male,Two year,56.71,2657.36,No,DSL,50,No,Debit card,Yes,53.147200000000005,2835.5
1014,42,Female,Two year,110.77,4122.36,Yes,DSL,10,Yes,Credit card,No,412.236,1107.7
1015,34,Male,Two year,50.46,5423.13,No,No,61,No,Debit card,No,88.90377049180329,3078.06
1016,30,Male,Month-to-month,74.32,4752.17,Yes,DSL,61,No,Cash,No,77.9044262295082,4533.5199999999995
1017,37,Female,Two year,22.05,4652.62,Yes,Fiber optic,23,Yes,UPI,Yes,202.28782608695653,507.15000000000003
1018,42,Male,Two year,72.19,618.88,Yes,DSL,6,Yes,Credit card,No,103.14666666666666,433.14
1019,21,Female,One year,83.69,2067.71,No,No,60,No,UPI,No,34.46183333333333,5021.4
1020,27,Male,Month-to-month,43.43,4617.53,No,No,27,Yes,UPI,No,171.01962962962963,1172.61
1021,20,Female,One year,77.89,244.71,No,Fiber optic,55,Yes,Debit card,No,4.449272727272727,4283.95
1022,58,Female,Two year,84.72,2080.09,Yes,DSL,31,No,Credit card,No,67.09967741935485,2626.32
1023,62,Female,One year,88.69,1910.56,No,Fiber optic,30,Yes,UPI,Yes,63.68533333333333,2660.7
1024,35,Male,One year,97.64,2073.86,Yes,DSL,67,No,Internet Banking,No,30.95313432835821,6541.88
1025,64,Female,Two year,51.13,4331.32,Yes,Fiber optic,13,No,Cash,No,333.17846153846153,664.69
1026,53,Male,Month-to-month,76.78,4697.49,No,No,59,Yes,Debit card,Yes,79.61847457627118,4530.02
1027,64,Female,Month-to-month,118.16,7281.08,Yes,No,54,Yes,Credit card,No,134.83481481481482,6380.639999999999
1028,39,Male,One year,109.81,3149.65,Yes,Fiber optic,21,No,Credit card,No,149.98333333333335,2306.01
1029,51,Male,Two year,115.27,7419.97,Yes,DSL,43,No,Debit card,Yes,172.55744186046513,4956.61
1030,64,Female,One year,58.61,5250.44,No,DSL,11,Yes,UPI,Yes,477.3127272727272,644.71
1031,25,Female,One year,98.69,7310.02,No,No,67,No,Debit card,No,109.10477611940298,6612.23
1032,57,Female,One year,81.99,6684.43,No,DSL,38,No,Credit card,Yes,175.90605263157894,3115.62
1033,66,Female,Two year,28.27,5531.9,Yes,Fiber optic,24,Yes,Internet Banking,Yes,230.4958333333333,678.48
1034,61,Female,Two year,102.4,2913.24,Yes,Fiber optic,51,Yes,UPI,No,57.122352941176466,5222.400000000001
1035,36,Male,Month-to-month,87.71,2004.77,No,DSL,61,No,Debit card,No,32.865081967213115,5350.3099999999995
1036,59,Female,Two year,39.89,1856.89,Yes,No,46,Yes,Credit card,Yes,40.36717391304348,1834.94
1037,58,Female,One year,27.97,7622.17,No,No,43,No,Credit card,No,177.25976744186048,1202.71
1038,54,Male,One year,103.7,7672.73,No,No,27,No,Credit card,No,284.17518518518517,2799.9
1039,23,Female,Month-to-month,27.89,5826.17,No,No,30,Yes,Internet Banking,No,194.20566666666667,836.7
1040,69,Female,Two year,29.14,7081.99,No,No,63,No,UPI,No,112.41253968253967,1835.82
1041,43,Male,One year,62.74,7360.07,Yes,Fiber optic,10,No,Debit card,No,736.007,627.4
1042,51,Female,Month-to-month,33.48,4141.29,Yes,DSL,3,No,UPI,No,1380.43,100.44
1043,62,Female,Month-to-month,111.37,5069.57,Yes,Fiber optic,60,Yes,Credit card,No,84.49283333333332,6682.200000000001
1044,23,Female,One year,67.03,3408.16,No,No,27,Yes,Internet Banking,No,126.22814814814814,1809.81
1045,54,Male,One year,76.92,3406.08,Yes,No,45,No,Internet Banking,No,75.69066666666666,3461.4
1046,50,Female,Two year,112.81,403.59,No,DSL,62,No,Credit card,No,6.509516129032257,6994.22
1047,39,Male,Month-to-month,73.03,3527.19,No,DSL,24,No,UPI,Yes,146.96625,1752.72
1048,38,Female,One year,55.36,5420.57,No,DSL,46,Yes,UPI,No,117.83847826086956,2546.56
1049,23,Male,Month-to-month,99.72,3433.66,Yes,Fiber optic,44,No,Internet Banking,No,78.03772727272727,4387.68
1050,23,Female,Two year,64.29,6992.04,No,DSL,63,Yes,Cash,Yes,110.98476190476191,4050.2700000000004
1051,65,Male,One year,51.85,2727.25,Yes,Fiber optic,4,No,Internet Banking,Yes,681.8125,207.4
1052,21,Male,Two year,92.32,1148.19,Yes,No,16,No,Internet Banking,Yes,71.761875,1477.12
1053,47,Male,Month-to-month,100.16,6511.31,Yes,Fiber optic,51,Yes,Debit card,No,127.67274509803923,5108.16
1054,28,Male,Two year,99.17,5424.19,Yes,DSL,48,Yes,Internet Banking,No,113.00395833333333,4760.16
1055,47,Male,Two year,117.77,2010.37,Yes,Fiber optic,65,Yes,Cash,No,30.92876923076923,7655.05
1056,48,Male,Month-to-month,98.67,4337.96,Yes,Fiber optic,69,No,Internet Banking,No,62.86898550724638,6808.2300000000005
1057,41,Female,Two year,96.99,3274.63,Yes,Fiber optic,45,No,UPI,Yes,72.76955555555556,4364.55
1058,26,Female,Month-to-month,105.75,7516.99,Yes,DSL,3,Yes,Debit card,Yes,2505.6633333333334,317.25
1059,20,Male,One year,20.02,4897.92,No,Fiber optic,17,Yes,Debit card,No,288.1129411764706,340.34
1060,68,Male,Month-to-month,56.24,1351.28,No,DSL,37,No,Internet Banking,No,36.52108108108108,2080.88
1061,48,Male,Month-to-month,93.76,4066.97,Yes,Fiber optic,5,No,Debit card,No,813.394,468.8
1062,57,Male,One year,79.97,6914.2,Yes,Fiber optic,47,Yes,Debit card,No,147.11063829787233,3758.59
1063,54,Female,Month-to-month,37.76,5404.82,Yes,Fiber optic,44,No,Internet Banking,No,122.83681818181817,1661.4399999999998
1064,53,Male,One year,50.37,6755.37,Yes,DSL,33,Yes,Cash,No,204.70818181818183,1662.2099999999998
